사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차
Nov-23,8호선,2824,단대오거리,45,0,"10,091","1,529","19,789","5,912","50,538","11,344","58,446","23,275","29,447","12,590","18,245","9,348","15,923","9,509","17,613","10,774","15,909","12,277","13,855","13,566","15,305","18,172","18,842","23,281","21,852","30,454","23,236","49,605","10,515","37,630","7,534","21,925","5,808","19,777","3,997","18,876","1,581","11,121",390,"3,535",0,68,0,0,0,0
Nov-23,8호선,2825,신흥,2,0,"3,811",404,"7,208","2,038","18,030","3,595","23,379","6,896","12,140","4,556","7,962","4,771","7,046","5,378","6,961","7,170","6,852","8,834","6,866","8,325","7,998","9,793","9,488","11,816","9,399","14,109","8,265","21,125","4,632","16,379","3,967","10,242","2,917","8,693","2,013","7,639",868,"4,637",199,"1,302",0,212,0,0,0,0
Nov-23,8호선,2826,수진,20,0,"4,556",596,"6,930","3,295","15,816","5,355","23,370","11,934","13,164","6,649","8,816","6,083","8,392","6,473","9,196","6,226","8,626","7,503","7,775","7,410","9,002","8,387","12,339","9,978","9,679","11,724","7,982","16,961","4,910","12,642","3,861","8,425","3,702","7,747","2,544","6,641",860,"4,295",260,"1,262",0,236,0,0,0,0
Nov-23,8호선,2827,모란,13,0,"2,709",541,"2,902","3,255","9,156","5,109","11,287","10,665","7,362","6,142","6,028","6,197","7,206","6,601","8,670","6,932","9,680","6,867","9,526","6,540","10,625","7,152","13,740","7,758","11,649","8,427","11,362","10,706","6,732","6,185","4,648","3,996","4,453","3,922","3,671","3,271","2,319","2,139",655,"1,439",0,376,0,0,0,0
Nov-23,8호선,2828,남위례,6,1,"1,646",928,"6,391","3,213","21,971","8,223","27,603","26,535","14,737","11,714","10,171","7,094","8,398","6,240","8,790","6,914","9,157","9,048","8,807","8,337","10,352","9,814","13,451","12,432","17,287","16,690","19,100","26,200","8,119","19,483","6,803","10,472","6,474","9,718","5,234","9,007","2,128","5,787",659,"1,707",0,0,0,0,0,0
Nov-23,9호선,4101,개화,3,0,"2,207",178,"8,102","2,729","17,849","3,549","11,484","5,442","4,573","3,116","2,631","1,939","2,353","2,234","2,368","2,047","2,309","2,213","2,848","2,189","2,983","2,198","4,395","2,804","6,133","3,376","5,968","6,838","2,526","6,646","1,627","2,939","1,646","2,286",587,"1,699",358,"1,228",101,498,0,54,1,1,0,0
Nov-23,9호선,4102,김포공항,7,0,835,"2,518","2,899","15,288","10,639","17,658","11,918","19,250","6,938","18,311","8,125","21,779","10,671","20,950","10,686","22,314","12,317","22,653","15,660","23,920","18,276","20,378","15,572","24,295","17,636","30,553","21,352","26,374","16,709","16,814","13,716","6,064","11,914","3,805","10,809","2,909","4,445","1,952",159,"1,299",1,33,0,0,0,0
Nov-23,9호선,4103,공항시장,6,0,"3,547",177,"4,837","1,307","9,849","2,254","12,376","4,192","6,507","3,641","4,988","3,062","4,624","3,409","4,946","4,226","4,569","3,799","4,407","4,404","4,282","5,303","4,719","6,368","4,843","8,407","4,474","11,783","2,751","9,424","2,445","6,166","1,923","6,147","1,583","5,645",811,"4,066",152,"1,318",1,4,0,0,0,0
Nov-23,9호선,4104,신방화,3,0,"5,296",596,"12,680","2,593","30,018","5,253","30,491","12,532","16,002","7,522","11,408","5,925","10,559","6,816","10,906","7,326","10,276","8,037","9,319","9,978","9,384","10,415","10,733","14,417","10,296","17,521","10,501","25,944","6,192","22,157","4,507","13,797","3,664","11,404","2,539","11,072","1,186","6,986",232,"2,485",0,0,0,0,0,0
Nov-23,9호선,4105,마곡나루(서울식물원),15,0,"5,041","1,569","11,147","13,564","32,236","22,562","32,985","60,156","17,674","25,294","12,388","14,424","13,098","12,474","15,648","12,763","15,827","15,139","16,083","13,539","18,068","15,586","25,071","17,866","45,052","25,294","50,797","41,343","23,129","31,873","19,048","17,473","17,499","16,467","14,824","15,647","7,084","10,073","1,076","3,934",0,135,0,0,0,0
Nov-23,9호선,4106,양천향교,4,0,"4,822","1,276","11,548","10,729","32,521","13,287","34,747","42,776","17,454","17,504","12,217","11,453","12,623","8,152","14,523","9,612","13,112","11,271","12,861","10,281","13,933","12,352","19,132","12,977","25,705","18,849","34,812","31,214","12,459","27,090","7,816","15,764","6,965","15,241","4,918","15,266","2,412","9,559",486,"3,436",1,5,0,0,0,0
Nov-23,9호선,4107,가양,103,0,"16,416","1,811","29,781","8,977","82,908","31,480","85,143","55,679","48,323","32,577","34,429","21,205","31,683","19,702","34,229","24,240","31,574","25,876","29,245","27,734","31,023","32,713","36,722","37,351","47,234","51,899","52,683","74,682","23,845","67,298","18,318","40,415","14,334","34,060","10,740","31,325","4,132","20,119",583,"6,022",0,175,0,0,0,0
Nov-23,9호선,4108,증미,0,0,"2,842",497,"8,375","2,565","24,993","11,843","27,627","47,975","13,507","18,517","9,487","6,721","8,638","6,053","8,794","6,348","8,881","6,288","7,922","7,761","8,149","7,705","9,680","9,750","23,770","14,080","38,706","20,969","10,418","17,042","6,110","9,338","4,565","8,634","2,625","7,673","1,083","5,203",176,"1,612",0,2,0,0,0,0
Nov-23,9호선,4109,등촌,15,0,"6,510",781,"16,649","3,405","50,575","8,772","60,668","18,956","28,211","13,488","18,811","10,579","17,783","11,421","17,750","12,336","16,929","14,336","15,584","14,285","15,048","18,182","16,693","22,913","18,353","30,129","19,657","48,349","9,752","37,888","7,426","20,717","6,133","19,619","4,818","15,614","2,290","10,200",414,"3,437",0,0,0,0,0,0
Nov-23,9호선,4110,염창,34,1,"13,086",750,"29,951","4,916","84,919","8,668","92,558","22,496","50,550","13,488","30,647","11,122","25,872","12,258","25,723","14,058","23,064","17,275","19,615","19,439","19,284","23,526","21,220","33,182","24,154","46,788","25,828","79,185","14,023","65,130","11,029","40,057","9,326","35,425","7,167","33,495","3,060","21,289",563,"6,431",0,747,0,0,0,0
Nov-23,9호선,4111,신목동,1,0,"2,680",362,"6,771","2,038","22,771","4,163","22,432","6,066","10,562","3,332","7,212","3,295","6,263","2,985","6,077","3,813","5,404","4,997","4,950","4,537","4,931","6,036","6,619","7,019","7,002","9,716","5,758","15,981","2,946","12,844","1,981","7,719","1,794","6,917","1,752","6,269",672,"3,371",158,"1,358",0,26,0,0,0,0
Nov-23,9호선,4112,선유도,0,0,"2,218","1,276","6,733","4,227","23,124","15,149","30,153","45,383","14,170","22,395","10,190","8,612","9,638","7,898","10,784","7,988","10,021","8,083","9,752","8,910","10,762","8,900","13,705","10,196","28,589","15,190","40,755","23,538","13,624","17,559","8,186","10,094","6,733","9,836","4,964","8,802","2,074","5,511",333,"1,901",0,3,0,0,0,0
Nov-23,9호선,4113,당산,92,2,"9,568","1,603","19,413","7,629","57,077","16,809","66,381","49,454","40,467","26,058","28,669","17,114","26,957","18,472","29,366","20,223","27,481","23,087","25,820","22,538","26,119","28,585","29,518","33,761","40,325","49,904","52,041","72,299","25,535","55,505","21,493","35,710","20,350","34,047","17,075","33,144","8,007","19,718","1,477","5,642",0,206,0,0,0,0
Nov-23,9호선,4114,국회의사당,6,0,"1,002","1,947","2,243","10,435","4,800","49,622","7,741","161,849","7,596","80,859","9,928","29,909","13,839","22,346","17,262","20,193","21,292","23,516","25,879","18,291","28,900","12,719","39,687","13,653","83,505","14,046","110,951","15,270","41,014","9,051","25,518","5,388","25,393","4,533","17,233","4,051","5,235","2,637","1,042",890,0,0,0,0,0,0
Nov-23,9호선,4115,여의도,16,0,"2,964","2,728","4,478","26,898","9,351","145,207","11,595","181,549","12,490","90,700","17,792","43,106","25,482","38,900","26,574","39,355","33,156","39,815","39,211","34,314","50,681","31,649","70,666","30,764","172,627","35,089","164,492","34,994","80,872","19,023","66,704","9,605","49,696","8,577","28,152","7,956","9,535","4,513","1,353","2,100",0,274,0,0,0,0
Nov-23,9호선,4116,샛강,10,0,"1,099","1,072","2,514","4,207","5,144","17,882","7,023","39,579","5,473","16,858","5,409","9,811","6,612","8,085","7,458","8,138","8,314","8,272","9,288","6,690","10,500","7,830","13,328","8,050","23,754","11,218","33,134","14,271","13,103","8,820","11,353","4,355","10,592","3,886","8,113","3,392","3,652","1,963",730,839,0,8,0,0,0,0
Nov-23,9호선,4117,노량진,534,5,"17,947","1,836","26,265","12,798","69,080","34,153","97,037","60,829","55,064","39,249","34,501","25,981","31,344","29,753","35,507","33,472","40,481","35,800","34,406","34,919","35,628","35,854","41,524","47,113","50,776","66,982","53,380","102,545","32,791","64,816","34,801","43,182","41,602","40,183","42,651","38,819","15,415","23,343","1,507","5,963",0,0,0,0,0,0
Nov-23,9호선,4118,노들,0,0,"4,049",213,"6,179","1,369","19,176","2,484","24,147","4,270","13,532","3,822","9,131","3,531","7,399","3,775","7,527","4,416","7,107","4,669","5,982","5,999","5,549","6,526","6,579","8,734","7,006","11,703","6,661","15,963","3,772","12,034","2,828","7,736","2,255","6,983","1,842","6,975",712,"4,161",190,"1,124",0,2,0,0,0,0
Nov-23,9호선,4119,흑석(중앙대입구),23,0,"3,610",942,"6,813","5,092","20,381","12,364","25,034","30,701","17,003","19,075","13,567","18,863","13,736","16,105","19,206","19,007","16,816","15,608","16,747","16,444","20,745","13,645","28,093","17,687","30,119","23,058","22,883","31,403","12,653","21,214","11,602","13,383","11,487","12,294","9,713","11,522","4,728","7,361",992,"2,510",0,12,0,0,0,0
Nov-23,9호선,4120,동작(현충원),12,0,"1,139",337,"1,594","1,963","4,635","2,096","5,423","3,662","3,422","2,679","2,774","2,837","3,129","2,201","3,396","2,385","3,255","2,469","3,024","2,355","3,313","2,535","4,278","2,506","4,035","3,174","4,029","4,145","1,993","2,799","1,556","1,873","1,454","1,810","1,179","1,903",553,"1,339",86,674,1,305,0,0,0,0
Nov-23,9호선,4121,구반포,0,0,213,191,518,"2,097","1,390","2,601","2,033","4,001","1,229","3,845","1,071","1,775","1,692","1,334","1,394","1,605","1,440","1,688","1,685","1,600","2,125","1,490","3,172","1,519","4,232","2,034","4,279","2,682","1,836","1,294","1,304",791,"1,123",706,787,656,228,370,42,172,0,0,0,0,0,0
Nov-23,9호선,4122,신반포,11,0,809,539,"2,512","7,203","8,095","9,264","12,034","11,367","7,399","7,866","5,427","5,879","5,357","4,766","6,061","4,912","6,585","5,973","6,104","6,425","9,014","5,728","12,358","7,238","12,634","8,737","10,647","10,373","5,878","7,887","4,294","4,301","4,020","3,953","2,377","3,997",694,"2,501",128,678,0,1,0,0,0,0
Nov-23,9호선,4123,고속터미널,17,0,"2,512","1,272","6,053","16,049","18,802","21,726","26,540","31,432","22,149","33,783","19,153","38,588","20,812","40,663","24,462","41,751","27,605","40,539","31,436","46,679","34,657","47,362","37,954","50,336","39,390","54,640","39,079","58,005","33,374","38,873","30,823","25,182","22,272","23,071","17,692","20,804","6,471","9,932",874,"1,852",0,5,0,0,0,0
Nov-23,9호선,4124,사평,1,0,"1,084",274,"3,163","1,986","11,690","5,554","14,930","9,048","9,529","4,276","6,798","3,730","6,123","3,724","6,646","4,714","6,092","6,266","5,493","5,547","6,571","7,267","8,647","7,768","8,733","9,613","9,288","13,866","5,231","8,972","3,229","6,430","2,421","5,916","2,089","5,805",611,"2,686",171,949,1,2,0,0,0,0
Nov-23,9호선,4125,신논현,74,0,"4,178","1,433","12,897","14,890","32,009","37,791","44,238","88,638","35,423","99,831","28,565","56,618","32,725","42,096","38,468","43,704","41,668","45,519","45,604","46,778","51,392","43,796","63,309","51,798","85,723","74,060","108,636","100,472","78,005","59,280","59,693","31,536","65,380","26,891","57,830","22,775","29,103","12,756","4,710","3,823",2,455,1,1,0,0
Nov-23,공항철도 1호선,4201,서울역,298,1,"3,205","1,776","4,086","15,928","12,466","23,219","16,531","33,635","17,477","29,930","17,316","22,975","22,636","23,422","27,379","23,707","28,151","22,436","21,485","18,251","30,900","21,331","32,288","21,572","37,362","24,085","40,105","24,378","30,134","21,306","22,625","13,795","24,144","12,393","17,532","10,158","11,250","5,019",145,"2,725",0,0,0,0,0,0
Nov-23,공항철도 1호선,4202,공덕,58,0,"2,124",146,"2,727","1,819","6,384","4,229","7,316","12,521","4,202","6,229","3,648","4,119","3,507","4,437","3,491","4,684","3,650","4,959","3,295","4,415","3,502","5,013","4,463","6,480","7,066","9,698","10,928","14,100","4,457","8,702","3,787","5,703","3,509","5,591","3,296","5,558","1,333","3,986",80,"1,572",0,0,0,0,0,0
Nov-23,공항철도 1호선,4203,홍대입구,235,10,"5,232",383,"6,060","3,905","11,249","10,601","15,087","27,672","13,385","30,332","13,698","24,454","14,523","25,579","16,054","29,015","18,345","31,274","20,778","27,100","24,798","27,395","31,306","29,689","39,589","34,974","43,837","43,354","34,587","28,404","33,082","15,849","37,792","12,861","33,255","11,690","15,335","8,526","1,193","2,664",0,0,0,0,0,0
Nov-23,공항철도 1호선,4204,디지털미디어시티,170,10,"4,090","1,267","9,399","9,198","22,611","32,886","24,260","94,527","14,278","45,216","10,144","17,764","11,270","13,380","12,382","13,796","13,619","14,193","13,741","11,336","16,710","11,946","22,453","13,875","55,719","21,635","90,127","30,305","35,572","20,265","20,547","11,704","18,778","10,156","16,774","9,729","6,781","6,072",835,"2,854",0,6,0,0,0,0
Nov-23,공항철도 1호선,4206,마곡나루(서울식물원),10,1,"2,610","1,841","5,463","20,617","15,207","33,469","17,435","72,992","9,802","33,780","5,980","11,965","7,711","7,267","8,478","7,916","7,821","11,111","8,024","8,858","12,864","6,714","25,522","8,624","70,168","13,634","55,808","20,391","20,283","13,275","13,053","7,287","11,200","6,780","12,536","7,220","2,497","4,397",367,"2,527",0,0,0,0,0,0
Nov-23,공항철도 1호선,4207,김포공항,25,0,"1,833","2,058","3,525","12,025","6,811","19,785","14,089","17,403","13,498","11,296","17,511","10,493","21,088","10,322","17,155","11,268","19,946","11,150","24,033","10,182","23,337","8,678","18,138","10,461","21,544","12,850","29,768","9,847","19,658","6,628","17,364","2,618","19,514","1,608","17,945","1,426","9,020",964,282,642,1,17,0,0,0,0
Nov-23,공항철도 1호선,4208,계양,6,0,"14,440",927,"38,395","3,878","78,615","5,068","60,741","8,359","39,085","6,915","23,891","4,913","19,588","5,917","18,622","7,001","15,120","9,848","12,551","12,231","12,368","16,121","14,429","23,236","14,575","33,115","11,224","61,673","6,677","56,613","4,729","33,524","3,706","30,244","2,555","26,874","1,236","17,215",179,"5,113",0,0,0,0,0,0
Nov-23,공항철도 1호선,4209,검암,"1,120",2,"8,489",410,"14,768","2,356","36,354","8,087","27,391","15,682","14,050","6,039","9,962","3,941","9,712","3,645","9,274","4,786","7,960","5,593","6,874","6,050","6,943","7,573","8,719","11,151","9,637","16,074","11,940","28,124","4,792","26,654","3,833","15,431","3,123","13,839","2,329","13,078",960,"10,467",170,"4,718",0,0,0,0,0,0
Nov-23,공항철도 1호선,4210,청라국제도시,120,2,"6,799",208,"18,726","4,413","34,962","7,997","24,080","19,553","13,331","6,426","9,930","3,597","10,446","3,886","9,242","4,435","8,467","5,662","7,575","6,712","8,144","7,510","10,057","10,662","16,206","15,780","19,475","25,280","6,212","24,696","4,335","16,272","3,284","14,210","2,849","14,873","1,051","8,997",216,"3,874",0,0,0,0,0,0
Nov-23,공항철도 1호선,4211,운서,120,4,"15,351",634,"20,614","7,782","31,616","13,289","28,395","12,874","14,624","10,485","14,317","5,917","16,054","6,576","15,977","8,346","12,631","9,290","10,796","11,876","11,962","13,718","14,552","16,848","17,417","21,677","13,915","33,634","7,533","25,777","7,014","21,956","6,660","20,051","5,588","19,742","2,433","15,086",296,"4,996",0,0,0,0,0,0
Nov-23,공항철도 1호선,4212,공항화물청사,8,1,658,"1,142","1,413","7,421","1,917","12,379","2,174","21,657","1,845","3,481",804,"1,595",772,"2,516","1,188","2,871","1,216","1,440","2,036",876,"2,931",856,"5,110","1,342","11,722","1,795","16,616","1,084","3,517","1,250","2,248","1,696","2,719",995,"2,863",423,802,192,25,70,0,0,0,0,0,0
Nov-23,공항철도 1호선,4213,인천공항1터미널,0,0,"7,521","9,186","11,515","17,952","14,662","32,723","17,665","32,869","15,589","21,960","13,941","22,817","15,905","27,458","20,606","33,704","22,971","25,139","25,526","21,878","34,238","17,925","28,691","20,716","29,570","21,562","33,944","16,652","22,676","17,140","20,061","11,077","24,220","8,963","24,006","5,916","11,060","5,590",80,"3,854",0,0,0,0,0,0
Nov-23,공항철도 1호선,4215,인천공항2터미널,7,5,"4,383","5,821","7,057","12,103","7,992","19,397","8,726","17,404","7,355","10,207","5,625","9,476","6,107","12,055","7,806","14,983","8,708","11,233","13,501","9,753","13,849","9,279","16,992","9,165","21,086","10,483","21,015","5,928","10,873","3,426","13,190","2,619","11,602","2,107","8,477","1,779","2,429","1,526",5,"2,039",0,0,0,0,0,0
Nov-23,공항철도 1호선,4217,영종,13,1,"3,551",170,"11,222","1,987","16,983","2,863","12,882","3,603","9,336","2,888","7,919","2,705","7,527","3,754","6,840","3,807","5,738","3,845","5,060","5,182","5,262","7,313","6,189","8,281","6,412","9,577","4,262","15,185","2,793","14,386","2,233","8,897","2,094","8,628","1,346","7,870",658,"6,727",138,"2,341",0,0,0,0,0,0
Nov-23,9호선2~3단계,4126,언주,0,0,"1,320","1,475","2,863","12,527","7,438","24,169","10,718","71,817","10,351","56,308","10,377","24,340","11,802","14,815","14,341","13,027","13,859","15,993","16,188","13,789","19,955","12,685","28,124","13,341","46,840","13,961","66,022","16,789","32,295","11,612","17,236","7,071","13,952","7,075","9,803","5,741","3,947","3,913",716,"1,237",0,52,0,0,0,0
Nov-23,9호선2~3단계,4127,선정릉,1,0,"1,075","1,263","3,977","7,411","9,038","20,300","11,585","63,492","9,365","49,954","7,512","22,931","8,545","13,923","11,257","13,176","11,710","15,307","13,634","11,880","14,458","11,895","19,253","11,504","36,654","14,509","56,753","16,441","30,673","11,519","16,164","7,866","13,547","7,413","10,113","6,902","3,843","4,145",793,"1,519",0,3,0,0,0,0
Nov-23,9호선2~3단계,4128,삼성중앙,1,0,"1,024",626,"3,270","4,248","6,473","19,068","8,775","46,278","6,872","38,056","6,260","13,665","6,666","9,266","8,598","8,590","9,331","8,115","9,630","8,644","11,313","7,187","15,621","9,507","29,301","11,673","44,624","14,313","20,268","9,618","11,794","5,550","10,279","4,978","6,856","4,359","2,656","2,571",537,939,0,1,0,0,0,0
